B888,华丰工业区公交站②
E6,龙城广场地铁站①
M491,石芽岭地铁站①
M399,罗湖小学①
216,万科大厦
M318,陂头背新村
N17,通新岭地铁站
M376,宝安中心站②
381,金光华广场
M276,盛平地铁站
M411,合水口地铁站
326,桃源村
高峰专线119,塘朗地铁站
71,沙尾
M527,南头古城
M404,田贝③
317,万科城
M546,坪山火车站南广场
366,横岗地铁站①
B709,购物公园地铁站
B923,坪山中心地铁站
328,坂田北地铁站
M256,A出入口｜公明广场地铁站①
J1,岗边村①
M530,固戍地铁站
E26,黄贝岭地铁站①
M266,南联地铁站
E25,双龙地铁站①
37,红花岭站(西行)
339,深圳湾公园地铁站①
M571,沙田地铁站1
M550,碧海湾地铁站
N14,黄贝岭地铁站④
M152,火车站
高峰专线56,灵芝地铁站1
M230,石湖龙居民小组站
64,市妇幼保健院红荔院区（注红荔路）
64,红岭地铁站
M588,购物公园地铁站
202,沙尾
M307,南联地铁站
M481,万科城
8,丹竹头地铁站
385,皇岗村
49,海滨实验小学
M553,新安交警中队
M485,深圳东站②
M313,丽景城
M589,龙岗天安数码城①
M301,坂田地铁站
M377,宝安体育馆
N4,白石洲①
M459,莲花中学
M314,盐田区政府(B站台)
B821,梅林阁
833,黄阁坑地铁站
321,万科城①
M103,深圳书城
226,南油地铁站①
M112,上海宾馆
M222,翠海花园
M350,君逸世家
M165,景新花园①
M364,前海兴海路口
M434,坪山中心地铁站
M172,新洲村
E13,火车站
M361,龙田路口
M589,大芬地铁站2
240,南头古城
366,笋岗街道办
M359,六约地铁站
高快巴士48,软件产业基地
M364,莲塘口岸①
M304,尚景地铁站
E34,坑梓地铁站
14,红岭南路2
941,坪山大道龙坪路口
M445,黄贝岭地铁站①
323,翠海花园
高峰专线29,市总工会公交站
高峰专线146,龙岗天安数码城①
B685,沙尾
44,上沙村
B973,长圳地铁站
42,前海兴海路口
高峰专线81,国展地铁站①
E28,深圳北站东广场
B604,象角塘西
M403,健康花城
236,华强职校
391,民乐地铁站4
2,翠竹苑
B892,桥头地铁站
B742,深云地铁站
M312,金海燕花园
923,陂头背新村
M393,长岭陂地铁站
M335,长圳地铁站
M527,南油地铁站①
M133,岗厦北地铁站①（北侧）
M482,东门中①
63,皇岗村
E34,双龙地铁站②③
深惠3A,坪山大道龙坪路口
M555,通新岭地铁站
M172,丹竹头地铁站
M434,坪山围
高峰专线91,华强路地铁接驳站
83,翠园中学东晓校区
85,盐田区政府(A站台)
M448,白石洲②
369,南山党校
N9,翰岭地铁站
M389,体育馆东
E8,草埔地铁站
67,深圳石油大厦
M358,深圳石油大厦
M156,民治地铁站
81,西丽社区②(往南)
980,凉帽村
M239,横岗地铁站①
B683,高新园地铁站
332,西丽社区①(往南)
38,桃源村东
M317,盛平地铁站
312,洪湖公园①
M578,坂田北地铁站
高峰专线34,岗头地铁站
M318,平湖火车站（公交站）
E26,华强路地铁接驳站
328,科技园①
718,上川地铁站
10,黄贝岭地铁站①
M250,平峦山地铁站公交站
B922,宝龙地铁站
M395,新安税务
351,双龙地铁站①
M466,炳坑村站
M532,光明大街地铁站
463,赤尾天桥
高快巴士43,软件产业基地
E33,桥头地铁站
M463,红岭泥岗立交
M598,后亭地铁站
M115,雅颂居
高峰专线221,坂田交警中队
高峰专线102,富盈门站
M337,凤凰城地铁站
M485,木棉湾地铁站1
E27,华为单身公寓北
M305,双龙地铁站②③
58,协和深圳医院东
307,罗湖小学①
M112,中级法院
29,地王大厦
M133,门诊部①
高专119,岗厦北地铁站①（北侧）
B930,华强南
M291,松岗地铁站
366,岗边村①
1,田贝新村
M329,体育馆①
652,沙井地铁站
B957,渔农村站
67,华新村公交总站
41,妇儿大厦
M519,水湾地铁站
62,皇岗创新实验学校
372,福田区委
M312,梅林三村
328,星光之约
高峰专线21,雅颂居
B954,百鸽笼公交接驳站
3697,洪湖公园①
26,福田口岸公交总站
M375,宝安中心站
M283,深圳东站②
高快巴士51,软件产业基地
M486,华侨城医院南
80,新洲村
M554,大冲①
73,华强职校
M568,城市山海云汇
M359,禾花地铁站
M229,六约地铁站
395,平峦山地铁站公交站
67,孖岭社康中心
M414,岗厦北地铁站①
M267,上水径
M504,深圳北站东广场
M194,木棉湾地铁站2
303,福华新村
M500,中级法院
322,深圳东站①
369,协和深圳医院东
E1,购物公园地铁站
M393,深圳北站东广场
M376,新安税务
E7,坂田地铁站
M259,华丰工业区公交站②
高快巴士60,西乡大道西岗路口
M396,爱联地铁站
M349,公园路西一巷
M319,爱联地铁站
M485,丹竹头地铁站
E5,体育馆东
19,西丽社区②(往南)
49,高新南站
M266,六约地铁站
M234,薯田埔地铁站
E10,木古地铁站
23,华强南
73,福民新村站
B929,机场东地铁站
M347,中级法院
M291,松岗地铁换乘站1
M447,龙岗中专
M387,马安山地铁站
M313,公园路西一巷
63,笋岗街道办
E9,深南科苑立交北
E11,二层公交站台
高快巴士34,坂田北地铁站
75,二层公交站台
E25,购物公园地铁站
605,西乡大道西岗路口
高快巴士22,大冲①
802,陂头背新村
M300,南坑村
高快巴士40,岗厦北地铁站①
M383,湖贝地铁站
M447,炳坑村站
M230,双龙地铁站②③
308,盐田区政府(A站台)
M453,民治地铁站
B818,塘朗地铁站
369,金海燕花园
M399,东门⑤
M303,龙城广场地铁站②
M528,高科技中心
B729,深云村
M184,沙井地铁站
322,上沙村①
326,农林地铁站
M139,南联地铁站
M358,木棉湾地铁站1
M263,家和花园
高峰专线138,大冲①
高快巴士33,灵芝地铁站
977,田贝地铁站
B760,坪山中心公园
M360,深圳北站东广场
61,六约北地铁站
M239,东门③
M217,塘朗地铁站
17,火车站
M131,西岸花园
52,岗边村①
M343,西丽社区①(往北)
M385,星光之约
M530,华丰工业区公交站②
321,中海日辉台
M290,双拥街顺昌路口
高峰专线21,莲花中学
337,荔园大厦
M393Q,固戍地铁站
M182,协和深圳医院东
312,坂田地铁站
M386,大运中心
113,门诊部1西行方向
303,岗厦村
M478,坑梓街道办
E36,宝田一路地铁站
高快巴士81,黄阁坑地铁站
M459,红花岭站(西行)
8,木棉湾地铁站2
M105,邮轮中心总站
38,罗湖小学②
M190,门诊部1西行方向
337,鹿丹村站
326,龙井地铁站
22,蛇口港地铁站
M273,木棉湾地铁站1
102,孖岭社康中心
M357,东纵纪念馆站
M105,海上世界地铁站
M481,翰岭地铁站
B917,深圳北站东广场
371,深圳东站①
63,福田区委
B887,固戍地铁站
M448,招商发展中心
M136,沙田地铁站1
381,笋岗街道办
B896,百鸽笼公交接驳站
M402,东门③
E7,双龙地铁站②③
M394,荷坳地铁站
M589,深圳东站东广场
M439,坪山大道东纵路口
216,孖岭社康中心
B962,长富金茂大厦
P206,市总工会
高峰专线182,盐田区政府东(B站台)
M576,东纵纪念馆站
高快巴士31,购物公园地铁站
358,爱联地铁站
27,洪湖公园②
M183,少儿图书馆（注红荔路）
M133,上海宾馆东
323,体育馆东
4,市总工会
351,金光华广场
M476,高训大厦（福强路东侧）
111,黄贝岭地铁站②
E11,体育馆①
836,木棉湾地铁站1
M245,华丰工业区公交站①
M385,家和花园
M395,洪浪北地铁站
M588,深圳东站①
57,翠北小学
M498,丹竹头地铁站
M372,前海兴海路口
M191,上海宾馆
977,石芽岭地铁站①
357,木棉湾地铁站1
73,福民地铁站
M200,高新南站
M277,坪山大道东纵路口
M284,马安山地铁站
M239,深圳东站①
M500,沙尾
42,南山花园
M296,坪山围
113,海上世界地铁站
M546,坪山大道东纵路口
M242,南油地铁站②
60,福民地铁站
M277,六和地铁站
M568,华为单身公寓北
229,城市山林东
69,泥岗村北
M183,市妇幼保健院红荔院区（注红荔路）
392,白石洲③
M282,华为单身公寓北
M202,群星广场
M105,妇幼保健院红荔院区（注红荔路）
M332,机场东地铁公交接驳站
376,深圳东站①
M262,民治地铁站
332,蛇口港地铁站
366,鹿丹村站
982,南坑村
M229,大运中心体育馆
818,龙城广场地铁站②
122,荔林地铁站
34,中级法院
8,通新岭地铁站
215,门诊部1西行方向
M294,荷坳地铁站
M558,固戍地铁站
331,蛇口港地铁站
B941,松岗地铁换乘站1
M365,沙元埔
高快巴士6,上海宾馆
337,民主社区
334,深圳石油大厦
818,南联地铁站
E6,双龙地铁站②③
B928,广中医深圳医院
M379,木棉湾地铁站1
高峰专线23,中级法院
M137,华为单身公寓北
M383,坂田交警中队
专线11,木棉湾地铁站1
M474,卓越后海中心
M383,中海日辉台
M434,坑梓街道办
E28,雅颂居
43,丽山路南站（北行）
高峰专线81,会展城地铁站临时站
334,梅林三村
H199,二层公交站台
M400,荔林地铁站
M353,一层公交站台
M218,合水口地铁站
M222,白石洲②
M559,东门⑤
M588,体育馆东
M106,蛇口港地铁站
320,南头古城
12,市妇幼保健院红荔院区（注红荔路）
101,招商银行大厦①
81,红花岭站(西行)
42,大新小学
B879,沙井地铁站
977,田贝①
108,华新村公交总站
M112,火车站
M348,莲塘口岸①
M156,门诊部1西行方向
B907,香域中央花园
M363,二层公交站台
M406,木棉湾地铁站2
822,木棉湾地铁站1
M453,上沙村
M304（龙东方向）,炳坑西区站
M527Q2,固戍地铁站
B927,盐田双拥公园
M393,洪浪北地铁站
328,科技中学
38,福华新村
M301,坂田医院
高峰专线64,坪山大道东纵路口
320,坪洲地铁站
321,万科城
323,百鸽笼地铁站
74,红花岭站（东行）
M507,坪洲地铁站
M568,坂田交警中队
M556,龙城广场地铁站①
M273,深圳东站①
高快巴士20,木棉湾地铁站1
M220,宝龙地铁站
57,红岭泥岗立交
M180,坂田北地铁站
M387,学府雅苑
E27,龙城广场地铁站②
M526,洪湖公园②
M561,华侨城医院
338,科技园①
202,莲塘口岸②
M421,坂田北地铁站
2,田贝地铁站
B729,侨香地铁站
M447,岗厦北地铁站①（北侧）
深惠3A,坪山规自局
366,草埔地铁站
226,南油地铁站②
B926,长圳地铁站
M122,振华路中
M567,万科城①
M381,红山地铁站
72,龙井地铁站
M139,龙岗中专
高峰专线23,彩福大厦
B912,翰岭地铁站
2,草埔地铁站
M482,深圳戏院
85,湖贝地铁站
M476,木棉湾地铁站2
M223,雅颂居
104,龙井地铁站
N24,南山妇幼保健院
M392,招商银行大厦①
高峰专线56,黄田1
M552,沙井地铁公交接驳站
M437,海滨浴场
325,西丽社区①(往南)
956,布吉中学
M300,坂田地铁站
103,新洲村
M318,奥林华府
233,西丽社区①(往北)
高峰专线34,华为单身公寓北
M406,笋岗村牌坊
M415,布吉中学
303,洪湖公园①
M495,薯田埔地铁站
963,坪山围
122,南油西地铁站
113,岗厦北地铁站①（北侧）
E3,南油西地铁站
45,景新花园①
M347,南山花园
M229,第三高级中学
328,万科城①
629,新安税务
M385,富豪花园
高峰专线37,万科城
M568,万科城①
707,平峦山地铁站公交站
M283,丹竹头地铁站
366,赤尾天桥
324,民乐地铁站3
M546,东纵纪念馆站
M239,荷坳地铁站
M320,爱联地铁站
M577,民治地铁站
惠阳7,沙田地铁站2
滨海休闲观光假日专线,深圳湾公园地铁站②
326,皇岗口岸
M462,二层公交站台
M562,南航公司
M480,锦龙地铁站
395,白石洲②
P712,华南城地铁站
612,民乐地铁站北公交场站
27,莲塘口岸①
M300,禾花地铁站
M203,龙井地铁站
M262,中级法院
M483,南山书城地铁站②
358（快线）,吉祥地铁站②
M391,科技中学
38,人民南地铁站
M251,桥头西地铁站
M439,坪山大道龙坪路口
M361,南联地铁站
B888,碧海湾地铁站
M192,木棉湾地铁站2
M295,塘坑地铁站
B605,科苑地铁站
603,丽景城
接驳专线2,楼村
73,赤尾天桥
M562,软件产业基地
M377,洪浪北地铁站
M500,翰岭地铁站
M387,凤凰城地铁站
57,田贝地铁站
M566,长岭陂地铁站
M192,木棉湾地铁站1
M511,黄田1
M425,富盈门站
E20,坪山大道东纵路口
M239,塘坑地铁站
B604,坂田交警中队
B661,侨城北地铁站
68,盐田区政府东(B站台)
366,洪湖公园①
M265,深圳东站②
204,协和深圳医院东
204,岗厦北地铁站①
941,坪山公安分局
M326,坪山大道东纵路口
K105,华新村
M444,深圳外国语学校西
M347,福民地铁站
M463,深圳湾公园地铁站
M488,莲花中学
M300,石芽岭地铁站
B729,农林地铁站
P607,莲花山西①
E33,黄阁坑地铁站
818,黄阁坑地铁站
818,六和地铁站
高峰专线64,坪山规自局
M199,盐田区政府(A站台)
M448,招商银行大厦①
222,红岭泥岗立交
P449,市总工会
104,侨香地铁站
322,草埔地铁站
328,深南香蜜立交①
10,门诊部①
M372,南头古城
620,民乐地铁站北公交场站
E26,上海宾馆东
M346,凉帽村
M448,南坑村
高快巴士41,软件产业基地
M500,雅颂居
M361,六和地铁站
M507,城市山林东
M404,木棉湾地铁站2
M434,坪山规自局
M448,海上世界地铁站
M443,坪山规自局
高快巴士26,木棉湾地铁站1
M290,双拥街地铁站
B847,君逸世家
E23,双龙地铁站②③
E25,龙城广场地铁站①
M335,黄田1
333,坂田北地铁站
P119,通新岭地铁站
N10,福田区委
63,福田保健院
E6,广中医深圳医院
M200,南头古城
334,广中医深圳医院
M546,爱联地铁站
369,南山派出所
M131,富盈门站
M261,禾花地铁站
322,少儿图书馆（注红荔路）
M203,盛宝布澜路口
12,福田农批市场
M206,光明中心站
M191,科技园①
P759,市总工会
高峰专线37,上海宾馆东
325,西丽社区①(往北)
M497,坪山公安分局
113,海关综合大楼
高峰专线23,购物公园地铁站
M433,华丰工业区公交站①
M528,深大南站
366,坪山规自局
34,福民地铁站
979,六约北地铁站
B828,宝安体育馆
939,坪山公安分局
M460,海馨苑
9,海馨苑
203,田贝地铁站
M357,宝龙地铁站
M418,城市山林东
M418,深港创新中心（创新商务中心）
26,高训大厦（福强路西侧北）
303,上沙村②
高快巴士29,西乡大道西岗路口
甘坑小镇北门假日专线,石芽岭地铁站
M383,南坑村
57,木头龙
K578（右环）,科技园①
E32,万科城
B931,锦龙地铁站
M386,荷坳地铁站
81,南山花园
113,莲塘口岸②
M550,新安交警中队
357,六约地铁站
M280,黄阁坑地铁站
369,荔林地铁站
M398,香域中央花园
深圳观光巴士橙线,欢乐港湾
395,大冲①
M556,尚景欣园
337,南航公司
M573,双拥街地铁站
58,桃源村东
73,翠海花园
M522,新安税务
M183,田贝③
M383,兴华宾馆东公交站
M203,田贝①
高峰专线56,灵芝地铁站
M453,上沙村①
M205大站快车,金光华广场
高峰专线120,塘朗地铁站
303,福民地铁站
M440,坪山广场地铁站
M470,宝安体育馆
M300,石芽岭地铁站①
高快巴士12,市二医院①
M375,前海兴海路口
629,洪浪北地铁站
M358,深云村
320,岗厦北地铁站①（北侧）
982,星光之约
M266,石湖龙居民小组站
P799,深圳石油大厦
M559,深圳书城
M571,沙田地铁站2
3,兴华宾馆东公交站
M136,坪山围
M443,坪山广场地铁站
369,东门中①
201,福田农批市场
高快27,翰岭地铁站
M408,木棉湾地铁站1
M570,塘坑地铁站
M402,洪湖公园②
M283,草埔地铁站
M415,大芬地铁站2
B888,华丰工业区公交站①
E18,深圳石油大厦
M241,南油西地铁站
377,田贝②
深惠3A,坪山电子城①
M106,南山书城地铁站②
M409,蛇口港地铁站
M361,龙城广场地铁站①
M459,中级法院
62,福华新村
60,孖岭社康中心
M506,南油地铁站①
M279,石湖龙居民小组站
311,群星广场始发站1
328,万科城
312,上水径
M245,固戍地铁站
308,水贝地铁站
M472,地面交通中心15号门外公交车上客区
B728,深大地铁站
M304,双龙地铁站②③
82,洪湖公园②
M507,西岸花园
226,南山书城地铁站②
M568,岗头地铁站
M582,官田地铁站
85,荔枝公园
377,岗厦村
M315,陂头背新村
34,皇岗村
M312,白石洲②
B979,长圳地铁站
977,华盛奥特莱斯
M558,宝安图书馆①
M273,石芽岭地铁站
704,诺铂广场
810,第三高级中学
M152,八卦岭地铁站②
M297,坪山中心地铁站
M357,坳一村
833,坪山广场地铁站
深惠3A,坪山广场地铁站
A4,爱联地铁站
629,灵芝公园北
M309,万科城
M224,草埔地铁站
B730,一层公交站台
M507,南山党校
M360,龙岗中专
97,人民南地铁站
334,万科大厦
M207,新彩隧道口
M155,南坑村
718,泰华阳光海①
M137,华强路地铁接驳站
21,妇儿大厦
M567,中海日辉台
M282,中海日辉台
M325,坪山广场地铁站
M310,深圳东站交通枢纽公交场站
M392,科技中学
M548,合水口地铁站
M244,深圳东站东广场
E16,黄田1
73,农林地铁站
M345,西丽社区①(往北)
M203,西丽社区①(往北)
M133,兴华宾馆东公交站
218,木头龙
M380,梅沙街道办
M143,江岭路口
M155,星光之约
M530,海滨实验小学
M337,A出入口｜公明广场地铁站①
B834,凤凰岗村
308,上水径
M133,海上世界地铁站
B934,上屋地铁站
216,上海宾馆东
64,华新村
M495,合水口地铁站
303,笋岗街道办
P778,市总工会
M358,科技园①
M276,双龙地铁站②③
11,监控中心
M192,洪湖公园②
M259,新安交警中队
M255,沙浦围牌坊
22,南油西地铁站
B990,前湾地铁站
东莞209,碧头地铁站北
M300,华南城地铁站
M382,新安税务
E33,爱联地铁站
B741,健康花城
M233,木棉湾地铁站1
高快巴士47,西乡大道
M347,上沙村①
E7,龙城广场地铁站②
高峰专线124,木棉湾地铁站1
M140,东湖路
B685,福田口岸公交总站
M240,广中医深圳医院
高峰专线21,深云村
M370,新洲村
811,龙城广场地铁站①
M479,江岭路口
M521,象角塘西
M463,协和深圳医院东
213,科技中学
M498,平湖火车站（公交站）
M299,红花岭站（东行）
964,六和地铁站
478,坪山中心地铁站
M259,上川地铁站
M152,罗湖小学②
B729侨城一广场开往深云村总站,东海实验小学
303,华新村公交总站
高峰专线123,雅颂居
M138,福民地铁站
229,岗边村①
201,孖岭社康中心
M417,体育馆东
338,福围
E38,购物公园地铁站
939A,深圳高级中学东校区
M239,大运地铁站
M547,荷坳地铁站
M269,禾花地铁站
308,梅沙街道办1
M372,荔林地铁站
M383,华为单身公寓北
204,海关综合大楼
398,莲花中学
201,上梅林公交总站
M568,扬马市场
113,A出入口丨梧桐山新居
M105,蛇口港地铁站
高峰专线191,黄贝岭地铁站④
M435,岗厦北地铁站①（北侧）
M461,坂田交警中队
M578,中海日辉台
M484,南山妇幼保健院
E3,协和深圳医院东
366,六约地铁站
718,富盈门站
高快巴士33,翻身地铁站
M475,南头古城
M351,机场东地铁公交接驳站
615,华丰工业区公交站①
321,木棉湾地铁站2
M491,坂田交警中队
M415,坂田医院
351,南联地铁站
44,新洲村
M500,福田党校①
M152,地王大厦
956,草埔地铁站
377,高训大厦（福强路西侧北）
M139,大芬地铁站2
E20,体育馆①
4,市总工会公交站
M203,木棉湾地铁站1
M418,海月地铁站公交站
M428,百鸽笼地铁站
M393,富盈门站
358,洪安围
M479,坪山火车站南广场
M182,鹿丹村站
M441,福田农批市场
M470,宝安中心站
M460,深业上城总站
NA8线,深圳石油大厦
4（单环线）,通新岭地铁站
E34,坪山中心地铁站
高峰专线64,龙田路口
377,高训大厦（福强路东侧）
M296,石湖龙居民小组站
M482,翠竹苑
M459,长岭陂地铁站
M393,公园路西一巷
322,上沙村
B737,南山妇幼保健院
M427,沙田地铁站2
317,沙尾
M244,木棉湾地铁站2
308,莲塘口岸①
M283,木棉湾地铁站2
M359,龙城广场地铁站②
28,福田区委
303,上水径
M330,凤凰岗村
M491,家和花园
M239,六约地铁站
高峰专线31,富豪花园
73,鹿丹村站
M315,龙城广场地铁站①
M444,盐田区政府(B站台)
220,黄贝岭地铁站②
223,大新小学
M370,东都雅苑（公交站）
E38,深南香蜜立交①
M331,民主社区
E18,广中医深圳医院
E22,坪山电子城①
E11,广岭
322,莲花山西①
M546,坪山围
B601,蛇口港地铁站公交总站
34,福田区委
358,东升学校
高峰专线91,中级法院
M139,陂头背新村
339,福民新村站
M172,上沙村②
高峰专线34,坂田交警中队
833,坪山大道龙坪路口
E24,深圳东站交通枢纽公交场站
B689,上沙村
M406,笋岗街道办
M233,大芬地铁站2
M329,石芽岭地铁站①
M202,市总工会
M404,金光华广场
高峰专线37,华为单身公寓北
321,深圳东站①
81,前海兴海路口
高峰专线9,大冲①
71,上沙村②
214,赤尾天桥
M209,高科技中心
深惠3A,坪山围
67,龙珠四路
B940,长圳地铁站
深惠168B,沙田地铁站1
M105,华新村
N14,罗湖小学②
323,侨香地铁站
M444,盐田区政府(A站台)
M139,深圳东站交通枢纽公交场站
B685,新洲村
E15,光明大街地铁站
M348,深圳外国语学校西
M136,坪山规自局
M261,华盛奥特莱斯
313,雅颂居
M364,广中医深圳医院
M224,凉帽村
M566,星光之约
103,门诊部1西行方向
B933,沙浦围牌坊
33,福田区委
M359,塘坑地铁站
223,岗厦北地铁站①（北侧）
233,西丽社区①(往南)
308,沙头角地铁站
324,沙元埔
381,上水径
高峰专线37,民乐地铁站3
高快巴士86,丹竹头地铁站
M448,民乐地铁站3
M527Q1,华丰工业区公交站②
M202,振华路中
104,地王大厦
220,罗湖小学①
M122,民乐地铁站
高峰专线89,丹竹头地铁站
M275,双龙地铁站①
333,扬马市场
M468,A出入口丨梧桐山新居
113,白石洲②
高快巴士60,岗厦北地铁站①
B930,爱华市场公交站
M241,南山妇幼保健院
303,群星广场始发站1
M364,深圳石油大厦
B607,高科技中心
M296,罗谷居民小组
M448,南油地铁站①
M397,马安山地铁站
M547,石芽岭地铁站
M488,民乐地铁站3
323,深圳东站①
M109,深大地铁站
高峰专线81,深圳国际会展中心①
941,坪山广场地铁站
66,西丽社区②(往南)
M460,福田农批市场
M528Q,固戍地铁站
低碳城假日专线,尚景欣园
303,少儿图书馆（注红荔路）
339,上沙村
14,雅颂居
202,皇岗村
M250,富盈门站
E23,灵芝地铁站
N4,兴华宾馆东公交站
27,田贝①
M136,坪山电子城①
M197,公园路西一巷
B821,翰岭地铁站
M428,布吉中学
29,翠园中学东晓校区
M372,科技园①
328,白石洲②
B957,福保海关宿舍站
E22,坪山广场地铁站
833,荷坳地铁站
615,华丰工业区公交站②
322,新洲村
M537,沙元埔
392区间线,西丽社区①(往南)
M347,家和花园
M475,留仙洞地铁站
高峰专线8,坪山大道龙坪路口
M437,民乐地铁站
M249,宝安税务局
M309,横岗地铁站①
E27,万科城
862,黄阁坑地铁站
97,火车站
M554,红花岭站（东行）
M106,海上世界地铁站
M595,锦龙地铁站
223,上海宾馆
366,锦龙地铁站
113,南油地铁站②
M361,坪山大道龙坪路口
M194,福华新村
M243,西丽社区①(往南)
高峰专线221,岗厦北地铁站①
M191,沙头角地铁站
高快巴士39,万科城
莞781,康乐五区
316,上屋地铁站
M335,凤凰城地铁站
M312,梅林三村东
225,华新村
M565,木棉湾地铁站1
81,长岭陂地铁站
E27,坂田地铁站
M386,东升学校
3,东门中①
326,华侨城医院
M210,宝田一路地铁站
M454,购物公园地铁站
N6,海馨苑
莞781,四联地铁站
高峰专线149,长圳地铁站
979,华南城地铁站
377,福华新村
E8,富豪花园
M554,红花岭站(西行)
B760,坪山广场地铁站
M133,莲塘口岸②
977,石芽岭地铁站
M122,翰岭地铁站
M521,坂田地铁站
E37,港大医院总站
939B,罗谷居民小组
395,丽景城
E34,坪山广场地铁站
高快巴士26,上海宾馆东
B917A,民治地铁站
M266,吉祥地铁站②
202,上沙村②
M443,六和地铁站
M183,深圳东站①
977,草埔地铁站
M421,木棉湾地铁站1
M269,华南城地铁站
321,万科城②
978,坪山中心地铁站
M364,南头古城
M418,梦海地铁站
B761,沙田地铁站2
N27,海月地铁站2公交站
M139,奥林华府
28,赤尾天桥
B957,福田口岸公交总站
E26,盐田区政府(B站台)
M414,海关综合大楼
37,南山妇幼保健院
E8,万科城
M383,万科城②
E17,深圳高级中学东校区
73,景新花园②
M547,中海日辉台
M973,宝安中心站②
M527,华丰工业区公交站①
339,深圳湾公园地铁站
M182,莲塘口岸②
M392,金海燕花园
M241,南航公司
322,华强职校
12,国贸①
高快26,木棉湾地铁站1
高峰专线23,岗厦地铁站
M330,坪洲地铁站
M220,炳坑西区站
M391,沙元埔
M447,奥林华府
B924,盐田区政府东(B站台)
M300,坂田石化新村
高峰104,西丽社区②(往北)
23,皇岗口岸
M483,南山派出所
M505,扬马市场
高快巴士21,固戍地铁站
21,白石洲①
高峰专线29,市总工会
M322,宝龙地铁站
727,黄田1
B641,泰华阳光海①
M221,万科城
M317,大运中心体育馆
B873,尚景地铁站
M448,岗厦北地铁站①
E5,黄阁坑地铁站
高峰专线165,大冲①
M190,草埔地铁站
B925,深圳外国语学校西
E33,大运地铁站
B632,塘尾地铁站
320,岗厦北地铁站①
M598,松岗地铁站
M250,君逸世家
M387,地面交通中心15号门外公交车上客区
P206,通新岭地铁站
高峰专线166,桃源村
779,民主社区
603,上川地铁站
226,蛇口港地铁站
M414,布吉中学
M483,翻身地铁站
M244,坂田北地铁站
12,群星广场始发站1
M389,福民新村站
19,西丽社区②(往北)
M159,沙井地铁站
M105,南油地铁站①
320,深业上城总站
M250,上川地铁站
81,西丽社区②(往北)
82,百鸽笼公交接驳站
323,木棉湾地铁站1
M182,灵芝地铁站1
M263,坂田石化新村
M222,科技园①
M329,田贝②
963,坪山广场地铁站
339,中级法院
M103,上海宾馆
324,深南香蜜立交①
M105,深圳湾公园地铁站①
M312,白石洲③
64,购物公园地铁站
75,红岭南路1
M198,体育馆东
M433,新洲村
M197,灵芝地铁站
204,白石洲①
M482,翠北实验小学
328,华侨城地铁站
M265,平吉大道辅岐路口
M250,灵芝地铁站
52,高训大厦（福强路西侧北）
M132,上海宾馆东
M103,岗厦北地铁站①
866,新安税务
M250,宝田一路地铁站
甘坑客家小镇假日专线2,甘坑地铁站
M434,坪山广场地铁站
M217,红花岭站(西行)
303,市妇幼保健院红荔院区（注红荔路）
M154,丹竹头地铁站
M497,坪山中心公园
322,笋岗村牌坊
10,市公安局①
M561,龙珠四路
高快巴士29,深圳石油大厦
8,市总工会公交站
M405,深圳北站东广场
M245,上川地铁站
12,罗湖小学②
M361,坪山中心地铁站
83,木头龙
M589,石芽岭地铁站
12,扬马市场
B935,坪山中心地铁站
M371,富盈门站
M103,高训大厦（福强路东侧）
M309,岗头地铁站
38,岗厦地铁站
E19,科苑地铁站
791,官田地铁站
234,南山村
M220,黄阁坑地铁站
M299,红花岭站(西行)
M408,草埔地铁站
M377,君逸世家
377,草埔地铁站
B611,翠海花园
M361,坪山规自局
M326,坪山广场地铁站
M154,平吉大道辅岐路口
26,侨城东地铁站
326,岗厦北地铁站①
M394,南联地铁站
63,皇岗创新实验学校
高快巴士60,招商银行大厦②
M296,坪山公安分局
M379,诺铂广场
60,皇岗创新实验学校
26,高训大厦（福强路东侧）
M203,广中医深圳医院
M259,华丰工业区公交站①
高峰专线150,长岭陂地铁站
高快巴士33,凤凰城地铁站
高峰93,西丽社区①(往北)
M439,坪山广场地铁站
M176,留仙洞地铁站
高峰专线31,坂田地铁站
104,桃源村
B964,蔚蓝海岸三期
M371,福围
M304（（爱联方向））,炳坑西区站
M379,宝安图书馆①
M596,光明大街地铁站
338,固戍地铁站
M379,新安税务
201,龙井地铁站
M267,象角塘西
M417,市二医院①
M440,坪山中心公园
B666,福田农批市场
M468大站快车,莲塘口岸②
303,高训大厦（福强路西侧北）
14,上海宾馆
E17,锦龙地铁站
E25,红岭北地铁站
M250,公园路西一巷
M463,岗边村①
939,东纵纪念馆站
E34,石湖龙居民小组站
M268,木棉湾地铁站1
322,木棉湾地铁站2
26,上沙村②
M343,二层公交站台
M448,蛇口港地铁站
70,白石洲①
113,上海宾馆
12,市公安局①
57,翠北实验小学
M389,岗厦村
M519,深圳湾公园地铁站
38,景新花园②
B942,凤凰城地铁站
43,长岭陂地铁站
226,水湾地铁站
高峰专线33,华为单身公寓北
M210,平峦山地铁站公交站
M589,上李朗地铁站
M224,甘坑地铁站
M361,沙田地铁站1
旅游观光巴士（紫线）,红山地铁站
8,鹿丹村站
85,黄贝岭地铁站②
M554,高科技中心
M413,科技园①
372,岗边村①
M482,腾邦大厦
218,孖岭社康中心
303,招商银行大厦①
M350,宝安中心站
